sentence,true_label,scibert autogenerated 10 keywords using bm25
the first-principles calculation reveals that the marcasite-type nin2 is a narrow-gap semiconductor  and high-pressure in-situ x-ray diffraction measurements revealed a zero-pressure bulk modulus of 172 6  gpa.,entailment
the extrapolated bulk modulus of the high-pressure phase iii of cubic tetrakis trimethylsilyl methane c[si ch3 3]4  tc   p < 16.0 gpa  t = 298 k  was determined to be k0 = 7.1  8  gpa.,entailment
the bulk modulus was then accepted as 140 gpa  and this was reinforced when theory also obtained a similar value.,entailment
the bulk modulus of the beryllium tetrahedron in beo is 210 gpa  identical to that of the crystal  and close to the value observed for beryllium tetrahedra in other beryllium minerals.,entailment
for berea sandstone  best fit values were drained bulk modulus  6.6 gpa; undrained bulk modulus  15.8 gpa; drained poissons ratio  0.17; undmined poissons ratio  0.34.,entailment
the zero-pressure bulk modulus of sic2 is one of the highest known in crystalline materials at 230 gpa.,entailment
coefficients of the bm3 equation of state are as follows: zero-pressure volume 498.4 7  å 3  bulk modulus k 0 36.6 15  gpa and its pressure derivative 6.4 5 .,entailment
the bulk modulus of mgo was determined to be 135 3  gpa at a temperature of 1100 k  yielding its temperature derivative of 20.030 3  gpa/k.,entailment
according to site  bulk modulus b of coarse-crystalline silver sulfide is from 26 to 34 gpa.,entailment
here we report the synthesis of metallic  ultraincompressible  bulk modulus k0 = 428 10  gpa  and very hard  nanoindentation hardness 36.7 8  gpa  rhenium  v  nitride pernitride re2 n2 n2.,entailment
at 0 gpa and 300 k  the b for the studied cumn2inse4 compound is equal to 40.20 gpa.,entailment
a least-squares fit to the experimental data at room temperature yielded bulk modulus k 0 = 170 ± 8 gpa with a corresponding pressure derivative k 0 ′ = 2.6 ± 0.5 or k 0 = 150 ± 2 gpa with fixed k 0 ′ = 4.,entailment
for comparison  the bulk modulus of alumina is 254 gpa  close to the bulk modulus of the 67 nm particles.,entailment
a third order birch–murnaghan fit of the unit cell volume as a function of pressure for all experimental points  yielded a zero pressure bulk modulus k0=142 7  gpa gpa  and its pressure derivative k′0=3.3 0.2  for the high-pressure tetragonal phase of tih2 and with k′0 held at four  k0=130 5  gpa.,entailment
cotunnite-structured  oii phase; space group pnma  zro 2 and hfo 2 have extremely high bulk moduli of 444 and 340 gpa.,entailment
the bulk modulus of brucite is thus likely to lie closer to 40 than to 50 gpa; measurements of elastic constants by ultrasonic methods or brillouin scattering are needed to obtain a more accurate value. a,entailment
the bulk modulus of pyrope  calculated with the polyhedral bulk moduli weighted by their volume fraction  is 165 gpa  which is comparable to the value 171 2  gpa determined from the unit-cell volume.,entailment
based upon simulation results and reanalysis of experimental data  the commonly accepted value of the initial isothermal bulk modulus for β-hmx should be revised from a value of ∼12.4–13.5 gpa∼12.4–13.5 gpa to ∼15–16 gpa.,entailment
a curve-fit with a truncated third-order birch–murnaghan equation of state with a fixed ko = 4 to pressure-normalized volume data yielded the isothermal bulk modulus  ko = 43 ± 4 gpa  indicating that basic sodalite is more compressible than sodalite  possibly due to a difference in interactions between the framework host and the guest molecules.,entailment
the best fit yielded a 300-k isothermal bulk modulus k 0 = 174 ± 6 gpa  and its pressure derivative at constant temperature k 0 ′ = k 0 /p  t = 4.8±0.8.,entailment
at atmospheric pressure  the room temperature bulk moduli bt are 2.0 gpa for pib-2800 and 2.5 gpa for pib-85000 with dbt/dp = 10 for both.,entailment
we determined its extremely high youngs and shear moduli of 1691 and 1113 gpa  respectively  surpassing those of diamond by 1.5 and 2 times.,entailment
again  the predicted zero-pressure lattice parameter 5.364 å agrees with the corresponding experimental value 5.394 2  å within 0.5%  whereas the calculated zero-pressure bulk modulus 176.8 gpa is 8% lower than the experimental value.,entailment
with a c c bond force constant equal to that between adjacent carbon atoms in graphite  7.08 mdyn/å  a bulk modulus of 903 gpa is obtained.,entailment
the experimental values for the zero-pressure bulk modulus of ceo2 and pro2 are 220 9  and 187 8  gpa  respectively.,entailment
high-pressure x-ray diffraction data on an nah to 54 gpa at room temperature show the isothermal bulk modulus b0 with an nacl-type structure is 19.40±2.00 gpa  with a pressure derivative b0′ of 4.40±0.50.,entailment
the bulk modulus  b0  and the atomic volume at atmospheric pressure  v0  of the sh phase were estimated to be 84.1 gpa and 14.2 å3  with a fixed value of the pressure derivative of the bulk modulus  b0  equal to 4.,entailment
the bulk modulus of smfeas o0.93f0.07  was calculated  k0 = 103 gpa  using a 3rd order birch–murnaghan equation of state and resulted in quite good agreement with theoretical calculations reported for lafeaso.,entailment
the values obtained all exceed the bulk modulus  441 gpa  of diamond.,entailment
using empirical formula developed by ourselves  bulk modulus of znco2 was found approximately 12–26 gpa see table 12 .,entailment
for the specific volume of 59.65 ± 0.07 å3 the average measured isothermal bulk modulus of scandia from the present study and recent literature results is 188 ± 10 gpa.,entailment
the bulk modulus and shear modulus of c16 are 365 gpa  313 gpa  and those of c24 are 363 gpa  308 gpa  which are larger than t-c9  op8 carbon  c96 and tp40 carbon.,entailment
the shear modulus  224 gpa  and bulk modulus  269 gpa  of op72 carbon are both slightly larger than those of c64  y carbon  ty carbon  and t carbon  and the shear modulus of op72 carbon is slightly greater than that of pnma-bn.,entailment
the bulk modulus of m-bn is 329 gpa  which is smaller than that of pbca-bn and c-bn  but the youngs modulus and shear modulus of m-bn are greater than that of pbca-bn.,entailment
the shear modulus g  youngs modulus e  and bulk modulus b of bcn2 and cn are 253 and 310 gpa; 448 and 719 gpa; and 186 and 323 gpa with gga functional  respectively.,entailment
under these conditions  the bulk modulus  k0  was estimated to be 6.5 4  gpa  with clear amorphization of the material at pressures beyond 0.34 gp.,entailment
for small-molecule fluids  such as isopropanol and methanol/ethanol/water mixtures  hkust-1 exhibits two distinct regimes of compression: at lower pressures the apparent bulk modulus is exceptionally high  k0 = 117.6 1  gpa   while at higher pressure compression occurs at a more reasonably expected rate  with bulk moduli between 25.9 5  and 41.9 4  gpa.,entailment
conversely  when a non-penetrating pressure transmitting fluid  in this case  fluorinerttm fc-70  is used  the observed bulk modulus is 29.5 7  gpa throughout the hydrostatic limit of the fluid.,entailment
a least-squares fit of the third order birch-murnaghan equation of state to the compression data yielded bulk modulus k0 = 170 ± 8 gpa and its pressure derivative k0′ = 2.6 ± 0.5  fig. 2 .,entailment
if the pressure derivative k0′ is fixed to 4  the calculated bulk modulus is k0 = 150 ± 2 gpa.,entailment
the bulk modulus of b0 = 132.4  10.2  gpa of srn2 is conforming to the birch–murnaghan eos.,entailment
the bulk modulus of srn2 is close to that of can2  113.2 gpa  21 which can be interpreted by the fact that srn2 and can2 are isostructural at ambient conditions.,entailment
the bulk modulus of srn2 was theoretically predicted to be 96.08 gpa and 65 gpa using pseudo-atomic calculations with the local density approximation  lda  and the generalized gradient approximation perdew–burke–ernzerhof  gga-pbe   and the ab initio calculations with the gga-pbe  respectively  by zhang et al.20 and wessel et al. 15 in which the pseudo-atomic calculations results are closer to the experimental results.,entailment
the bulk modulus of srn2 is two times larger than its corresponding metal azide sr n3 2  123.7 gpa of srn2 vs. 49.1 gpa of sr n3 2  ref. 34  .,entailment
the bulk modulus of srn2 is b0 = 132.4  10.2  gpa.,entailment
the bulk modulus of srn2 is 132.4  10.2  gpa  which is larger than that of sr n3 2.,entailment
for instance  the theoretical bulk modulus  shear modulus  and young modulus of 222-mab phases are in the range of 145–233 gpa  101–145 gpa  and 252–361 gpa  while those values of 212-mab phases are 152–262 gpa  91–177 gpa  and 237–422 gpa  respectively.,entailment
the bulk modulus  shear modulus  and youngs modulus of the 222-mab phases are in the range of 145–233 gpa  101–145 gpa  and 252–361 gpa  respectively  while they are 152–262 gpa  91–177 gpa  and 237–422 gpa for the 212-mab phases  respectively.,entailment
the calculated bulk modulus of 284.935 gpa in the nm state is in good agreement with the computed values 282 and 293 gpa obtained by jiang et al. and herper et al. however  in the afm  afmd and fm states  the bulk modulus calculated by ours are larger or smaller than that computed by others.,entailment
the calculated bulk modulus of 284.935 gpa in the non-magnetic  nm  state is in good agreement with others.,entailment
the bulk modulus of ba3monbo8.5 is exceptionally low  50 2  gpa  for a layered oxide material and is closer to that of the halide perovskites.,entailment
it is obvious from table 2 that the voigt–reuss–hill approximations bulk modulus bh  114.27 gpa  at 0 gpa is very close to the value b0  121.0 gpa  obtained with above birch–murnaghan eos31 and experimental data. ,entailment
the three-dimensional surface of the youngs and bulk modulus for be12ti with tetragonal structure at 0 gpa and 40 gpa is shown in fig. 7 and 8  respectively.,entailment
in addition  we have presented the two-dimensional projections of youngs modulus and bulk modulus on different crystallography planes at 0 gpa and 40 gpa in fig. 7 and 8  which are consistent with the above conclusions in three-dimensional space.,entailment
the b and g of u3si2  u3si1.5al0.5 and sub-u2.5si2al0.5 i  are calculated in this work  as shown in table 2  where u3si2 bulk modulus and shear modulus are 87.69 gpa and 65.37 gpa  which are basically consistent with the calculation results of wang et al.12 and chattaraj et al.37 in comparison  both of the b and g values for sub-u3si1.5al0.5 and sub-u2.5si2al0.5 i  are lower than the values of u3si2 to a certain extent  indicating that their incompressibility and deformation resistance are weaker than u3si2.,entailment
by fitting the third-order birch–murnaghan equation of state  eos   the bulk modulus  b0  of the anatase and baddeleyite phases for tio2 nanotubes obtained are 164.2 gpa and 182.8 gpa  respectively  with the first derivative  b′0  fixed at 4.,entailment
similar to li et al.’s study on tio2 nanotubes with a much smaller diameter  i.e.  ∼10 nm  for which the bulk modulus was reported to be 158 gpa  the bulk modulus of tio2 nanotubes in the current study  i.e.  164 gpa  is also slightly lower than that of tio2 bulk materials  i.e.  179 gpa   indicating the dimension of the tio2 nanotubes has a negligible influence in the compressibility.,entailment
in contrast  other nanostructured tio2 materials such as nanowires and nanoparticles showed substantially enhanced bulk modulus  e.g.  266.5 gpa and 243 gpa  respectively.,entailment
another interesting observation is that the baddeleyite phase exhibited a much higher bulk modulus in tio2 nanotubes than nanowires  182.8 gpa vs. 127.8 gpa . ,entailment
for instance  the anatase tio2 nanorods grown along the a-axis showed a lower bulk modulus  243 gpa  than tio2 nanorices grown along the c-axis  319 gpa .,entailment
their nanowires have the same growth direction as the nanorods  given a similar bulk modulus of 176 gpa as the bulk counterpart  i.e.  179 gpa .,entailment
in the case of the reference a-c film  ref. a-c   a bulk modulus of about 212 gpa was estimated.,entailment
with the increase in atomic density  the bulk modulus drastically increased; when the atomic density was 4.0 g cm−3  a maximal bulk modulus of about 617 gpa was obtained  which was around three-fold larger than that of the reference a-c film.,entailment
when the h concentration was 31.2 at%  a maximal bulk modulus of about 248 gpa was obtained  which slightly increased by 17% compared to that for the reference a-c film.,entailment
remediakis et al. 36 revealed that the bulk modulus of a-c films was enhanced as the film density increased  335 gpa at 2.7 g cm−3  375 gpa at 3.05 g cm−3  and 465 gpa at 3.55 g cm−3 .,entailment
the bulk modulus of 124 gpa was determined by means of high pressure x-ray diffraction.,entailment
using the bulk modulus of water kf=2.2 gpa  the compression wave velocity is vc≈1672 m/s.,entailment
this leads to a reduction of the bulk modulus of the pore water from 2.2 gpa to approximately 5 mpa and thus a reduced compression wave velocity of vc≈97 m/s.,entailment
lastly  to inspect the influence of the reduced bulk modulus of the pore water  a comparison in terms of pore water pressure development using the reduced value of 5000 kpa and the bulk modulus of pure water of 2.2 gpa is shown in fig. 9 .,entailment
the isothermal bulk moduli of solid in were obtained to be 48.6±2.0–41.5±1.3gpa at 400k and 48.0±1.1–40.9±0.8gpa at 500k  assuming k′=4 to 6  respectively.,entailment
from the pressure - volume measurements  the determined isothermal bulk modulus for the δ-phase is in the range of 31.9 ± 1.3–34.8 ± 1.8 gpa using different pressure scales  comparable to those obtained from the resonant ultrasound spectroscopy measurements of the alloys of similar composition.,entailment
the pressure-volume  p-v  single-crystal data from room pressure to 9.81gpa at ambient temperature were fitted by a third-order birch-murnaghan equation of state  bm-eos  yielding a unit-cell volume of v 0 =1505.14±0.38å3  an isothermal bulk modulus of k 0 =160±3gpa and its pressure derivative k′0 =5.2±0.4. when fixing k 0 =4.0  the data yielded v 0 =1504.58±0.32å3 and k 0 =166±2gpa.,entailment
the compression data at 295k were fit with a third order birch–murnaghan equation of state and yielded a bulk modulus   k t 0    its pressure derivative   k t 0 ′    and zero pressure volume  v 0  of 24.7±0.9gpa  4.44±0.09  and 39.2±0.2å3  respectively.,entailment
the isothermal bulk modulus of sm0.2ce0.8o1.9 is ~150–190gpa compared to ~210–220gpa for ceo2.,entailment
cubic boron nitride discovered by bundy and wentorf is a good substitute for diamond with a hardness magnitude just below 10 which stands for the value assigned to diamond on the moh scale of hardness with a bulk modulus close de 500 gpa [2].,entailment
significantly short interatomic distances: d c-n  = 1.47 å and d n-n  = 1.43 å result into high magnitude bulk modulus of b0 = 371 gpa obtained from e v equation of state  eos .,entailment
utilizing a number of fitting strategies to compare the experimental and theoretical data it is determined that the vinet equation of state with an ambient isothermal bulk modulus of b 0t =288gpa and a first pressure derivative of b′=5.9 2  best represent the compression behavior of technetium metal.,entailment
under ambient conditions  the calculated debye temperatures  bulk moduli  of β-  wii- and γ-ge3n4 are 708.3  169.9   776.1  209.9  and 763.7 k  214.9 gpa   respectively.,entailment
accurately measured isothermal bulk modulus herein  k0 =64 2  gpa  and the statistical assessment on experimental and theoretical results suggest reliable mechanical properties of shear and youngs modulus  poissons ratio  and elastic tensor coefficients.,entailment
the axial incompressibility shifts from anisotropy to isotropy  and the bulk modulus increases from 27 to 37 gpa upon phase transition.,entailment
simulations with a bulk modulus of 2.2 gpa lead to similar pile penetration but to slightly more excess pore water pressure development during the driving process as will be shown in section 5.,entailment
similar to the vibratory pile driving tests  an air inclusion of 2 % is assumed for the pore water  corresponding to a bulk modulus of kf=13 mpa.,entailment
in a recent study on the compressibility of fayalite  zhang et al.  2017  found dk/dp =4.0±0.2 using a bm3 eos with a fixed k t0 =135gpa  a result very similar to the bm2 bulk modulus of our specimen fa100.,entailment
the interesting result is in the magnitude of the bulk modulus of b0 = 97 gpa for alsip3 and the more than 3 times higher value of b0 = 371 gpa for bcn3  thus placing the latter in the range of very hard materials [8]; whereas the former compound is in the range of soft compounds as the intermetallic ones [25].,entailment
the elastic moduli of the superconducting skutterudites were 144 gpa for yfe4p12  183 gpa for yru4p12 and 189 gpa for yos4p12.,entailment
the elastic modulus of mg2feh6 was found to be 75.4 4  gpa by optimized experiment and 76.3 gpa by theoretical simulation.,entailment
thus we observe that the tetragonal cofe2o4 has a relatively small elastic modulus of 94.12 gpa.,entailment
high-pressure x-ray diffraction data on an nah to 54 gpa at room temperature show the isothermal elastic modulus k0 with an nacl-type structure is 19.402.00 gpa.,entailment
the axial incompressibility shifts from anisotropy to isotropy  and the elastic modulus increases from 27 to 37 gpa upon phase transition.,entailment
